汉语,英语,概率
忠告,advice,0.6909938987567797
部长,minister,0.6908624802815125
化纤,synthetics,0.6906806192100919
比,than,0.6903980173590615
国王,king,0.6901361822031391
地震,earthquake,0.6899348646819152
化学家,chemist,0.6899224229138043
利物浦,liverpool,0.6898907984092343
两万人,totalled,0.6898302227771282
大厅,hall,0.689770161182637
爵士乐,jazz,0.68976909443346
亚洲,asia,0.6897039464138188
记得,remember,0.6895398664806629
坦克,tanks,0.6894228400237472
当你,you,0.6892107120470823
不同,different,0.689084294549971
东南,southeast,0.6890735642188838
孩子们,children,0.6890338807138415
从来没有,never,0.6889986336267284
大蒜,garlic,0.6888715339996269
设或,assumptions,0.6887958115628281
怒火,anger,0.6886812305962658
裙子,skirt,0.6885834974261006
顺序,order,0.688521514231885
重要,important,0.6884253460868701
步兵,infantry,0.6883737608923624
多数,most,0.6882687798181854
可于,tarnishes,0.6879710321382954
一位,a,0.6878370996191331
一顶,a,0.687656042430856
谁,who,0.6875859972771742
若,if,0.6874351605605492
鞋,shoes,0.6873891764721134
阿尔卑斯山,alps,0.6868470715519334
墨水,ink,0.6867271093204577
兄弟,brother,0.686701335448737
稣,jesus,0.6865688340411505
商界,business,0.6864846903164158
崩掉,chip,0.6864073237920348
提去,off,0.6863891280235599
卢森堡,luxembourg,0.6862934041164501
周年纪念,thousandth,0.6861682885540803
小道,path,0.6861546806694541
有经验,experienced,0.6860609051842732
悬崖,cliff,0.6859886985846384
钢琴家,pianist,0.685971780557086
老婆,wife,0.6859679828365796
单位,unit,0.6856770565207315
臂上,arm,0.6855769702611824
布料,cloth,0.6855522949829893
编号,number,0.684944022238059
河床,bed,0.6847345090064614
支,a,0.6844396453110861
坦克车,tanks,0.6843653766580423
偏北,north,0.6842521254681958
两把,two,0.6840620463174606
报告,report,0.6838387057890974
眼睛,eyes,0.6836700896399078
任教,at,0.6836490021565006
布什,bush,0.6836488173613031
狐狸,fox,0.683585974606435
沙子,sand,0.6831913885061363
将你,your,0.6830470688812013
遗嘱,will,0.683022414277757
维也纳,vienna,0.6822864568845554
豆类植物,bean,0.6821428686454358
司令,commander,0.6820348324606821
厂长,director,0.6819294910418167
作者,author,0.6817907899418691
涂去,out,0.6817673499006247
星期日,sunday,0.6816864393627166
秩序,order,0.6812870484647219
相似之处,similarity,0.6812700440060525
体操课,physical,0.6812614113079184
腺体,glands,0.6812009261560739
英里,miles,0.6810574175350859
夫人,mrs,0.6808490947049072
第八个,eighth,0.6808193515237173
那人,man,0.6806316992793666
国际,international,0.6806068452482493
突尼斯,tunisia,0.6805651149735178
零售,retail,0.6805057980547037
往常,usual,0.6801672822117231
卷缩,shriveled,0.6801096359217448
走廊,corridor,0.6799236174606715
音频,audio,0.6798267159327216
尺寸,size,0.6798180502857788
伯明翰,birmingham,0.6797437323254312
操作者,operator,0.679479518206215
利息,interest,0.6791654726114223
朦的,misty,0.6790244588152922
燃烧,burning,0.678974600234043
加里曼丹,indonesian,0.6786940651337808
408,residential,0.678456123710999
非洲,africa,0.6783221957930212
人群中,crowd,0.6782725131252373
兴趣,interest,0.6782670589609084
剧本,play,0.6781784928210097
地平线,horizon,0.6774182852997667
腿,leg,0.6772404115873756
太阳,sun,0.6769962553931955
赦,pardoned,0.6769918601864341
干酪,cheese,0.6769486377392719
胃,stomach,0.6767958155142901
家庭,family,0.6767705976414009
贝多芬,beethoven,0.6765835542496609
到她,her,0.675792996457144
杂志,magazine,0.6757635495892498
效果,effect,0.6756380405864438
汽车,car,0.6756240001219492
词,word,0.6756212215433858
混合物,mixture,0.6755911370593283
西北部,northwest,0.6755783844525017
选举,election,0.6755099193949393
拜占庭,byzantine,0.6752625848612612
核,nuclear,0.6752103365627213
分成,into,0.6751192062658945
民俗,comparative,0.6749998377004139
漫长,long,0.6749710907270564
野猫,wild,0.6748399838464926
农夫,farmer,0.6744609124557228
这条,the,0.6742539332336525
十,ten,0.6741763099044039
哪儿,where,0.6740715342468377
手用,with,0.6739787679629554
光滑,smooth,0.6737942471512524
实验室,laboratory,0.6736328226107022
钓鱼,fishing,0.673514819163476
雷达,radar,0.6733081292068538
奶酪,cheese,0.6731140908459156
政治,political,0.6729728871454699
弟弟,brother,0.6729295341852248
贼,thief,0.6726258694782373
瓦房,tiled,0.6726068069988069
一样,as,0.6722718050886505
封面,cover,0.6719955259247943
埃及,egypt,0.6719311120468437
火,fire,0.6718939300505892
涵洞,a,0.6717521982748158
她因,she,0.6717201819462556
很长,long,0.6716965585044233
某物,something,0.6716696401844531
八月,august,0.6707936704095109
父母亲,parents,0.6707458248846669
帮助,help,0.6707293458221167
教练,coach,0.670504952574516
响了,the,0.6704556113237521
丝绸,silk,0.6701955529772796
木匠,carpenter,0.6701942935366371
溶液,solution,0.6701442288598964
戒指,ring,0.669941905999649
短的,short,0.669801079615261
醋,vinegar,0.6695853290376369
三月,march,0.6694728985940289
两名,two,0.669351610833571
木炭,charcoal,0.669328587510376
订单,order,0.6692138741371471
桌,table,0.6688377062304408
朝向,toward,0.6687720088621083
教育,education,0.6686077454533964
婴孩,baby,0.6685538176133691
骨头,bone,0.668499179982698
色拉,salad,0.6684039910343662
白,white,0.668334610402438
八,eight,0.6683019975748635
午,lunch,0.6682369751934818
数学家,mathematician,0.6681171949757813
常,often,0.6680855736332274
体系,system,0.6679609768814257
里根,reagan,0.6677917482732898
高举,raised,0.6673834767433788
中国,china,0.6672718502712229
可坐,seat,0.6671960111531218
书本知识,gained,0.6671800544178356
糠,winnowing,0.6670689236004552
牛仔裤,jeans,0.6670315316872762
越来越高,higher,0.6667685107650552
强中更有强中手,diamond,0.6666666666666666
大胜,thumping,0.666664720014892
霉味,funky,0.6666172580146633
第十个,tenth,0.6665985336464751
巡回展览,tours,0.6664964867361779
操作法,engineering,0.6664384649408742
帆布,canvas,0.666334646848021
余者,rank,0.666250126347849
印度尼西亚,indonesia,0.666122918187287
大使,ambassador,0.6660840381954853
车,car,0.6660492854453118
进来,in,0.6659291471979087
轻型坦克,light,0.6658849335201505
队,team,0.6658342058036072
海滩,beach,0.6656748005027159
医生,doctor,0.665615175622973
货物,goods,0.6655622080405433
地名,place,0.6655606205102299
架上,on,0.6654805664746838
背上,back,0.6653163459500157
船长,captain,0.6651840564523377
细节,details,0.6647836204249069
公主,princess,0.6647087974813758
这部,the,0.664447909114339
领土,territory,0.6644276946065553
健康,health,0.6643453438555055
疾病,disease,0.6640537385061127
歌手,singer,0.6639629646595803
她,she,0.6639497632386226
释怀,assured,0.6639291852651624
创造性,creative,0.6638651078309291
年轻的,young,0.6637612072563291
一绺,tuft,0.6636160217387631
你们,you,0.6636042147863384
时钟,clock,0.6635186605476331
书桌,desk,0.6634313318258364
炭,charcoal,0.6633901266151021
文明,civilization,0.6632100158965382
主教,bishop,0.6629590281533051
出租汽车,taxi,0.6628429681769741
盖于,covering,0.662576920983719
售卖,bootleg,0.6623754489416296
盗版,bootleg,0.6623754489416296
肯尼迪,kennedy,0.6623302828270629
相机,camera,0.6622521510760403
文具,stationery,0.6621615876679523
帮忙,help,0.6621068614091139
一首歌,song,0.662027934870435
5,five,0.6619317928377377
他,he,0.6618608648671561
信封,envelope,0.661695308452197
杀人犯,murderer,0.6615849253989958
青蛙,frog,0.6613060891903643
监狱,prison,0.6609260097893171
动物园,zoo,0.6607902317887886
星期五,friday,0.6607542167777971
叮当作响,jingled,0.6605365372243208
临时性,pickup,0.6604875942079839
女人,woman,0.6600801558587899
猛吃,many,0.660040193958417
中度,moderate,0.6599018544150583
尊严,dignity,0.6597973564284946
形状,shape,0.6597450172248381
垂直,vertical,0.6597386609717786
巴西,brazil,0.6595943696097121
下一个,next,0.6594081373228012
可卡因,cocaine,0.6594016937501606
机场,airport,0.6593553793850696
她对,she,0.6592457406707831
指挥官,commander,0.6592040728540041
圣坛,altar,0.6592007661331322
母鸡,hen,0.6591372922382733
武装,armed,0.6591295077860594
星期一,monday,0.6590876381825862
莠,ill,0.6590505172155056
肉制品,products,0.6589574309359606
可证实,verifiable,0.6589117052559498
油酥,pastry,0.6587218350420069
男人,man,0.6585822595176014
有时候,sometimes,0.6585079128325888
迈克,mike,0.6584804547414141
噪音,noise,0.6584308209244031
多个,more,0.6581949395669098
托马斯,thomas,0.6581880917114686
宙斯,zeus,0.6580788661685701
不加渲染,bare,0.6579568045153269
尼罗河,nile,0.6579166141557911
她是,she,0.6575921102640541
篱笆,fence,0.657419431589363
周末,weekend,0.6573801324876533
每,every,0.6573742274882173
写东西,am,0.6573442797398884
长方形,rectangular,0.6572914093437885
办公,office,0.6571540991283752
此类,such,0.6570897034027212
他因,he,0.6567242919925476
疽,condition,0.6567049640977413
过程,process,0.6564132143395386
飞行员,pilot,0.6561110264894107
中世纪,medieval,0.6559543581189456
泥,mud,0.655848107188433
大洲,continent,0.6557057700222613
步枪,rifle,0.6554855657411058
长期,long,0.655404484668709
她能,she,0.6553617697759839
明示,express,0.6553289535225314
纳税人,taxpayer,0.6553172383808246
布店,shop,0.6551084982544053
供给量,delivered,0.6550759182815031
营地,camp,0.6550484675267538
制度,system,0.6550380336505007
宫廷,court,0.6550287491499689
染色体,chromosomes,0.654923661789067
很快,soon,0.6549202767883634
面试,interview,0.654743876841062
给你,you,0.654725307119605
穷人,poor,0.6547213415545254
披甲,mailed,0.6546910349170789
河虾,shrimp,0.6546101387293967
许,many,0.654437699208565
开阔,open,0.6542241579344369
街角,corner,0.6541386121012831
撒哈拉沙漠,sahara,0.6540813171217327
埃塞,ethiopia,0.6538279972114333
商务,business,0.6535916691774941
太平洋,pacific,0.6535915840213863
大路,road,0.6535675301886815
福特,ford,0.6534051779868227
柠檬,lemon,0.6533442153064158
上空,over,0.6532631110448314
公共设施,utility,0.65320667790405
至,to,0.6531120452899803
璀璨,bright,0.6530567264189908
她将,she,0.6526910163254227
再嫁,remarried,0.6526349172346763
从来没,never,0.6525961340509412
通常在,usually,0.6525944389951428
哲学家,philosopher,0.6523455999153005
阿肯色州,arkansas,0.6523369014484537
超级市场,supermarket,0.6520179702322361
折扣,discount,0.6518957010396799
晚会,party,0.6518232689618938
路易斯安那,louisiana,0.6517750543408103
火化,cremation,0.6516727280158946
全部,all,0.6515728734921873
进行了,the,0.6515535406965857
祖父,grandfather,0.6511567210706237
如,as,0.6511525410055322
误用,improper,0.6510525890563149
人民,people,0.65097975581504
磁鼓,drum,0.65081014231094
另一个,another,0.6505150586406233
命运,fate,0.650438861638482
软的,soft,0.6504062616107347
萨姆,sam,0.6503654750771154
麻烦,trouble,0.6502959528789789
交响曲,symphony,0.6502723640369825
蛋白质,protein,0.6501469046327765
瓮音,cavernous,0.6500686436215392
音高,pitch,0.6500417958343082
新来的,new,0.650025596551564
胜利,victory,0.6499456826141947
少校,major,0.6497999732238712
庙,temple,0.6495853607539951
会议,meeting,0.6495119676848595
冲走,away,0.6494136601718944
新闻界,press,0.6492349151039661
衬衫,shirt,0.6491434420043036
实数,real,0.6490623631512943
雕刻家,sculptor,0.6490488713831379
耶稣会,jesuit,0.6489776038035433
星期四,thursday,0.6488992469264586
文化,culture,0.6488976359884023
花园里,garden,0.6487880960047643
鸡蛋,eggs,0.6487858037648662
双眼,eyes,0.648602762554158
右边,right,0.6485768943610956
几种,several,0.6485016288594369
免遭,from,0.6482288615923969
云,clouds,0.648183686239914
法官,judge,0.6480822783812445
证据,evidence,0.6480248747862991
库存,stock,0.6478998897108295
书籍,books,0.6477145361419905
两颗,two,0.6477114832216511
输入,input,0.6476685217971779
暴风雪,snowstorm,0.6474663668048545
墙,wall,0.6473870992271471
大米,rice,0.6472420389493088
假使,if,0.647226194936908
塔楼,tower,0.6471938037078181
香槟酒,champagne,0.6471076633578735
丘,a,0.6470861577976271
胶卷,film,0.6470801031180023
小范围,small,0.6467961374431329
鲜花,flowers,0.6467232519373135
分机,extension,0.646376487815878
月初,early,0.6461226664537557
所以,so,0.6460946843245919
火鸡,turkey,0.6460224887211528
州长,governor,0.6459972407831767
抱窝,broody,0.6459214741324255
聚,party,0.6458047540283217
许多,many,0.6457567460374469
哪里,where,0.6457517546515397
母,mother,0.6457129577353605
农场,farm,0.645664102512437
外科医生,surgeon,0.6456150423896724
续订,renewal,0.6455129837005524
养父母,foster,0.6454482602224534
平衡,balance,0.6453039758686181
大海,sea,0.6451539269394814
智慧,wisdom,0.6450883637570336
第七,seventh,0.6450448866901676
童年,childhood,0.645016930040253
革命,revolution,0.6449193650731132
窗口,window,0.6448858253021219
方向,direction,0.6448737209785351
罗盘,compass,0.6447110832773909
父,father,0.6444250033998338
群鸟,larks,0.6444036078787505
正方形,square,0.6443283103123739
新娘,bride,0.6443035779808346
新闻,news,0.6443035583639333
托尼,tony,0.6442057990238086
子女,children,0.6440939941406905
艺术,art,0.6440079007073846
星期三,wednesday,0.6438602611960645
营造,built,0.6438227724344446
日期,date,0.6438201416716927
雕塑家,sculptor,0.6436401827948931
皇冠,crown,0.6436374755156831
请在,please,0.6436118899832923
树脂,resin,0.6435675949025652
作声,the,0.6434813979018502
他用,he,0.6431084925115792
驯良,gentle,0.6430831363980646
冷食,served,0.6426546030327985
假如,if,0.6425911175113372
刚刚,just,0.6425216407546809
书,book,0.6424819995978889
犁沟,furrow,0.6423168644537666
迟,late,0.6422743479716325
小偷,thief,0.6422700437771351
相同,same,0.6422541308718105
自行车,bicycle,0.6419862253449994
坚硬,hard,0.6419332641244612
大选,election,0.6419179356230019
单词,word,0.6418872770285138
白兰地,brandy,0.6417836565454735
烟雾,smoke,0.6417534407667298
土耳其,turkey,0.6417493741505033
飞往,to,0.6415215623606921
云彩,clouds,0.641475958061846
康涅狄格州,connecticut,0.6413380137334731
2175,extension,0.6412605214077187
465,extension,0.6412605214077187
术语,term,0.6411697275562772
良心,conscience,0.6411540587641629
Michael,michael,0.6411326506620102
姓名,name,0.6409757843144908
稻草,straw,0.6409521440141154
