汉语,英语,概率
炭,charcoal,0.6920119092408471
亚洲,asia,0.6918871494282778
两万人,totalled,0.6917609353202349
液体,liquid,0.6915713488138681
向她,her,0.6912887842205949
任教,at,0.6907623415590193
饭店,hotel,0.6905842450962749
归国,returned,0.6901855493145286
崩掉,chip,0.6901592741375073
钢琴家,pianist,0.690079623238371
支,a,0.6900772331853137
怒火,anger,0.690055588894882
收入,income,0.68985407415789
国王,king,0.6896377207854728
不同,different,0.6895554422407212
小镇,town,0.6894710115976005
总统,president,0.6894708381976477
地震,earthquake,0.6894523019419556
群体,group,0.6893973784599455
鞋,shoes,0.6893659537147572
大厅,hall,0.6892440534816127
忠告,advice,0.6890997081441685
向你,you,0.6890975854912115
涂去,out,0.6890951245697902
腺体,glands,0.6890509773988147
熊,bear,0.6890057722788901
秩序,order,0.6890002753220231
提去,off,0.688884964319533
兄弟,brother,0.6888607664247562
相似之处,similarity,0.6887990750045592
谋杀案,murder,0.6886204459093672
谁,who,0.6883801390831934
坦克,tanks,0.6882321835736918
重要,important,0.6882206416988538
悬崖,cliff,0.6881719852525107
爵士乐,jazz,0.6881482577011121
布料,cloth,0.6879689714855383
商界,business,0.6877303655468566
部长,minister,0.6876335062307258
豆类植物,bean,0.6875692172038356
东南,southeast,0.6875289384809965
英里,miles,0.6874909465177244
眼中,eyes,0.687296805065029
圆柱体,cylinder,0.6870361437254388
眼睛,eyes,0.6869292655861508
小道,path,0.6866947758302605
地平线,horizon,0.6866130571060102
干酪,cheese,0.6865845354769787
裙子,skirt,0.6864829550399941
坦克车,tanks,0.686147456665452
将你,your,0.6861356265112413
正如,as,0.6859049507697517
尺寸,size,0.6858993884149741
设或,assumptions,0.6857370624585644
利息,interest,0.6855773615246042
体操课,physical,0.6853361283771876
有经验,experienced,0.6849245827282369
那人,man,0.6847386570830328
周年纪念,thousandth,0.6845409020285914
卷缩,shriveled,0.6845319058983061
遗嘱,will,0.6841017819290457
单位,unit,0.6840983423789452
加里曼丹,indonesian,0.6840857661665204
报告,report,0.6836471254395012
特别是在,especially,0.6836080265926734
腿,leg,0.683519433883028
文具,stationery,0.6835113936418064
顺序,order,0.6832298628031108
记得,remember,0.6832259036392595
野猫,wild,0.6830680249702383
墨水,ink,0.6830235187354272
作者,author,0.6830045395684583
可于,tarnishes,0.682715954972783
从来没有,never,0.6826731791660925
408,residential,0.6825843222626053
胃,stomach,0.6825006937908233
燃烧,burning,0.6824281166828364
老婆,wife,0.682394161625139
夫人,mrs,0.6823394234214174
卢森堡,luxembourg,0.6821014711803386
司令,commander,0.6819466746546156
操作者,operator,0.681927378905918
剧本,play,0.6816851942088125
农夫,farmer,0.6815218545090226
国际,international,0.6814478618854444
纱线,yarn,0.6812917649999267
星期日,sunday,0.6812424947445214
编号,number,0.681212312069205
地名,place,0.6810635585810405
伯明翰,birmingham,0.6808842094631041
创造性,creative,0.6806196310989879
兴趣,interest,0.6803410922902217
赦,pardoned,0.6802992671402108
往常,usual,0.6801944222459777
E,the,0.6800204462453219
奶酪,cheese,0.6798728273276843
狐狸,fox,0.6796113043288768
非洲,africa,0.6794691514440028
人群中,crowd,0.6794528231774889
三月,march,0.6791738796787972
十,ten,0.6788897520504464
手用,with,0.6788397003385754
厂长,director,0.6786533947346854
第十个,tenth,0.6785669662151899
分成,into,0.6785217458182595
布什,bush,0.6783313233545308
帆布,canvas,0.678131270687391
西北部,northwest,0.6779132738734148
音频,audio,0.6778640199318828
越来越高,higher,0.6778427660913807
朦的,misty,0.6775824166511065
词,word,0.6774492660845097
漫长,long,0.6769026066227155
二进制数字,digits,0.6769017527920359
这条,the,0.6767790914891028
民俗,comparative,0.6767588483080241
政治,political,0.6767495237685415
拜占庭,byzantine,0.6765381366180842
家庭,family,0.6763509512334769
到她,her,0.6761625369160964
冷食,served,0.676096819828416
沙子,sand,0.676093505843596
火,fire,0.676031828299575
戒指,ring,0.675995674657907
太阳,sun,0.6758946096322151
混合物,mixture,0.6758773568166219
选举,election,0.6757991396030849
核,nuclear,0.6756069675278789
汽车,car,0.6755637984157212
光滑,smooth,0.6754045632552137
哪儿,where,0.6752427339244172
书本知识,gained,0.6752056773488275
走廊,corridor,0.6751071900293836
利物浦,liverpool,0.6749293083525522
这部,the,0.6748730986211492
效果,effect,0.6747393357898269
色拉,salad,0.674473373177229
响了,the,0.6742593537310118
巡回展览,tours,0.6741818286923723
某物,something,0.6739321390456616
很长,long,0.6736711273685358
里根,reagan,0.6736025425955577
一样,as,0.673546161872216
弟弟,brother,0.6728190901160152
两把,two,0.6727162214795084
雷达,radar,0.6726783848644471
盖于,covering,0.6724236014308018
父母亲,parents,0.6721930501834771
丘,a,0.6717527407191599
阿尔卑斯山,alps,0.6717206092225633
一镇,town,0.6716725255947226
臂上,arm,0.6715480964444155
杂志,magazine,0.6714529460380783
印度尼西亚,indonesia,0.671403173527602
架上,on,0.671250990121177
常,often,0.6712075064315451
她因,she,0.671179354440812
进来,in,0.6711614430563506
货物,goods,0.6711377969025545
中国,china,0.671074094855096
贼,thief,0.6710465537199943
钓鱼,fishing,0.6710056162365
教练,coach,0.6709444533756028
朝向,toward,0.6709283814124104
牛仔裤,jeans,0.6707775167769451
疽,condition,0.670478815923799
骨头,bone,0.6704287248028691
高举,raised,0.670185191998794
有时候,sometimes,0.6700649626304549
封面,cover,0.6698575300444208
中度,moderate,0.6698272555524638
瓦房,tiled,0.6696545343939819
一首歌,song,0.6696516721541979
木匠,carpenter,0.6693481961482544
订单,order,0.6692124090518651
八月,august,0.66918538420582
婴孩,baby,0.6690346286298042
第八个,eighth,0.6689784433975544
埃及,egypt,0.6688825765722092
数学家,mathematician,0.6688060533508624
木炭,charcoal,0.6687106842841822
贝多芬,beethoven,0.6686959021768998
教育,education,0.6683646850408032
领土,territory,0.6680474013679638
醋,vinegar,0.6680174815176564
Michael,michael,0.6679621957225548
你们,you,0.667900696360607
帮助,help,0.667734925365288
桌,table,0.6676781167671971
可坐,seat,0.667496963634026
释怀,assured,0.6674855745062006
此类,such,0.6673910735572178
实验室,laboratory,0.66736777581418
两名,two,0.6673664373528866
丝绸,silk,0.6671455191342681
零售,retail,0.6670019510125353
白,white,0.6669793843475135
杀人犯,murderer,0.6669298708924138
海滩,beach,0.6667781066516573
强中更有强中手,diamond,0.6666666666666666
大胜,thumping,0.6666666663810761
霉味,funky,0.6666665809266558
操作法,engineering,0.666665057191563
余者,rank,0.6666580746584911
轻型坦克,light,0.6666535735726926
机场,airport,0.6666389310527887
一绺,tuft,0.6665271079532353
细节,details,0.6664384761052612
埃塞,ethiopia,0.6659260632410249
书桌,desk,0.6658734845741375
队,team,0.6656206283386282
小范围,small,0.6654702378258839
维也纳,vienna,0.6654551281233618
大使,ambassador,0.6649888643192332
油酥,pastry,0.6648653066408458
可卡因,cocaine,0.6648334883277359
八,eight,0.6646878897271629
可证实,verifiable,0.6646866782701562
文明,civilization,0.6646597123368236
短的,short,0.6644776699752823
溶液,solution,0.6644296552740353
年轻的,young,0.6643170158684941
医生,doctor,0.6642916670213913
泥,mud,0.6641941975228002
车,car,0.6641818275014905
时钟,clock,0.664145865831104
她,she,0.6640719310705854
布店,shop,0.6640272428342038
母鸡,hen,0.6640164530255397
莠,ill,0.6639862970280765
很快,soon,0.6639432938683203
健康,health,0.6637951648764955
体系,system,0.6635721181367863
午,lunch,0.6634646374562568
路易斯安那,louisiana,0.6633927382096529
噪音,noise,0.6631925065031874
饰,a,0.6631592136555963
误用,improper,0.6631112715413542
阿肯色州,arkansas,0.662994861575599
连用,used,0.6629770611574555
长方形,rectangular,0.6628669275076755
中世纪,medieval,0.6627512823171507
宫廷,court,0.6626569275661435
疾病,disease,0.6626327564247562
她对,she,0.6622761272808522
尼罗河,nile,0.6620573543675708
船长,captain,0.6620497167059175
售卖,bootleg,0.6617873641718486
盗版,bootleg,0.6617873641718486
进行了,the,0.6617036487309552
福特,ford,0.6615603428440806
多个,more,0.661507328068273
他,he,0.66146388928298
帮忙,help,0.6613995416774375
叮当作响,jingled,0.6613150917939189
大路,road,0.6613064476955045
太平洋,pacific,0.6612314577463309
分机,extension,0.6611543614188129
办公,office,0.6610956134711953
5,five,0.6610476336197322
每,every,0.6609519082063129
披甲,mailed,0.6609213660419737
主教,bishop,0.6607055338992431
汤,tom,0.6603939762089368
不加渲染,bare,0.660296443363018
给你,you,0.6601409185921039
猛吃,many,0.6601250433631193
肯尼迪,kennedy,0.6600094366872755
栎木,oak,0.6598985033955853
库存,stock,0.6598189935040276
外祖父母,a,0.6597867931187102
尊严,dignity,0.6595685375907219
通常在,usually,0.6595120946959961
监狱,prison,0.6593288249305023
革命,revolution,0.6592039434217204
过程,process,0.6590340133734002
写东西,am,0.6589609359114912
指挥官,commander,0.6588738839684628
出租汽车,taxi,0.6587717889576734
星期五,friday,0.6587432651829589
开阔,open,0.6587381962507612
垂直,vertical,0.6587041114594105
歌手,singer,0.6586891457738911
男人,man,0.658665645338949
圣坛,altar,0.6586181022161839
背上,back,0.6585868728061351
妹,sister,0.6583190300022896
火化,cremation,0.6582516335678789
抱窝,broody,0.6582112163937052
塔楼,tower,0.6581920128029428
下一个,next,0.6581849497722755
瓮音,cavernous,0.6580353790017529
街角,corner,0.6580282083464871
染色体,chromosomes,0.6577754646894928
步枪,rifle,0.6577575571926433
女人,woman,0.657672578275878
形状,shape,0.6576725664381661
纳税人,taxpayer,0.6576454734292292
将尽,as,0.6576174913582093
晚会,party,0.6575901592400253
糠,winnowing,0.657524079167451
璀璨,bright,0.657437785588269
动物园,zoo,0.6572318924808905
他因,he,0.6571685927168291
星期一,monday,0.6569991070711745
穷人,poor,0.6569670234247065
青蛙,frog,0.6569657694988711
信封,envelope,0.6568877462634048
33,of,0.6568620929800285
群鸟,larks,0.6567966914385889
庙,temple,0.6566238005097973
公共设施,utility,0.6562315201507267
月初,early,0.6562256718777905
巴西,brazil,0.656213770613547
明示,express,0.6561053434042103
少校,major,0.6558536482822991
周末,weekend,0.6558485668964174
免遭,from,0.6557459170172671
如,as,0.6557349047806821
右边,right,0.6557025181177165
供给量,delivered,0.655672616902526
云彩,clouds,0.6555212849871395
全部,all,0.6554052944328363
大洲,continent,0.6552526249840498
香槟酒,champagne,0.6551449306408238
蛋白质,protein,0.6551394351370906
公主,princess,0.655120768150078
恶名,a,0.6550566371914727
临时性,pickup,0.6549614650691379
商务,business,0.6549216485171251
双眼,eyes,0.6548488840604053
篱笆,fence,0.6545819536947723
罗盘,compass,0.6545717041662454
制度,system,0.6541221888861511
从来没,never,0.6541135945389092
假使,if,0.6540361692748221
哲学家,philosopher,0.6538535170380096
鲜花,flowers,0.6538384457525959
武装,armed,0.6534704708823051
她是,she,0.6534659379785813
叔,by,0.6533793471476739
冲走,away,0.6532972162723487
输入,input,0.6530386596094447
宙斯,zeus,0.6529243748272906
云,clouds,0.6528400261581551
折扣,discount,0.6527220356606497
新闻界,press,0.6526467617082954
她能,she,0.6526243739814916
命运,fate,0.6525395258603155
她将,she,0.6524978610731329
续订,renewal,0.6524450599162034
柠檬,lemon,0.652232737698352
交响曲,symphony,0.6520648613736371
另一个,another,0.6520445997160114
啊呀,the,0.6520338698014713
长期,long,0.6520230582872798
驯良,gentle,0.6519413487121026
萨姆,sam,0.6518017174579965
营地,camp,0.651277063982944
音高,pitch,0.651231740014643
堤坝,that,0.651221033478639
她也,she,0.6509640062551578
面试,interview,0.6508615420712439
许,many,0.6506870206887658
铝土矿,bauxite,0.6506580313158753
聚,party,0.6505005539089974
小偷,thief,0.650466878217314
症,of,0.6504556641599518
卷轴,a,0.6504174376112652
波峰,crest,0.6503579279430735
飞往,to,0.6503414639272432
营造,built,0.6503309870089302
状,a,0.6500121547933533
垄沟,ridge,0.6498953782327134
缠绕着,the,0.6497685661198737
会议,meeting,0.6497262995362437
正方形,square,0.6497046510649546
人民,people,0.6495825541142937
磁鼓,drum,0.6495283435298291
蜜蜂,bees,0.6493890898549297
着,the,0.6493593039156786
胶卷,film,0.6493392462390342
养父母,foster,0.6492500125595169
血红蛋白,hemoglobin,0.6490777596975799
软的,soft,0.6490623117436627
再嫁,remarried,0.6489345937614311
蓄电池,battery,0.648905168458445
书,book,0.6487615193806405
几种,several,0.6486388817630449
花园里,garden,0.6486129781278169
非法,illegal,0.6485890266342497
包装费,packing,0.6484663083587296
文化,culture,0.6483504355565031
托马斯,thomas,0.6483048231896122
法官,judge,0.6481576301401277
飞行员,pilot,0.6480460976497839
麻烦,trouble,0.6480439484718162
证据,evidence,0.6479314595459847
至,to,0.64790664585211
鸡蛋,eggs,0.6478540416785701
新来的,new,0.6477203652948669
托尼,tony,0.6475984944720304
超级市场,supermarket,0.647504191946997
星期四,thursday,0.6473160212148938
智慧,wisdom,0.6472705611165891
所以,so,0.6469390633902344
作声,the,0.6468826598286723
窗口,window,0.6468183895899279
书籍,books,0.646807289998034
母,mother,0.6467911828593759
单词,word,0.6463787014790924
祖父,grandfather,0.6462367910236855
胜利,victory,0.6462328928725871
树脂,resin,0.6461926974736076
州长,governor,0.6460420612263603
方向,direction,0.6459147792377956
氯化物,binary,0.645892942835775
新娘,bride,0.645756639113789
康涅狄格州,connecticut,0.6457170329557489
北地,north,0.6454894122985754
这场,the,0.6452675569237177
滴滴嗒嗒,pattered,0.6451630037611915
犁沟,furrow,0.6450088108088607
河虾,shrimp,0.6448600687273622
第一位,first,0.6448553251335059
请在,please,0.6448460524209576
艺术,art,0.6447419266225416
大海,sea,0.644664030997485
朝西北,northwest,0.6445560009777783
爪哇,java,0.6444439853511224
墙,wall,0.6443888937139923
坚硬,hard,0.6442395273335368
相机,camera,0.6441756014373103
衬衫,shirt,0.6439726739513572
该局,s,0.6438699026591768
哪里,where,0.6438391617927871
蟋蟀,crickets,0.6437756451863079
外科医生,surgeon,0.6436960833762705
大选,election,0.6436737319339679
但对,but,0.6435944092660205
两颗,two,0.6435584167825481
